"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"02.03.2005","306,94","306,94","306,94","306,94","-","1,18%"
"01.03.2005","303,37","303,37","303,37","303,37","-","-0,51%"
"28.02.2005","304,94","304,94","304,94","304,94","-","1,21%"
"25.02.2005","301,29","301,29","301,29","301,29","-","0,69%"
"24.02.2005","299,22","299,22","299,22","299,22","-","-0,37%"
"23.02.2005","300,33","300,33","300,33","300,33","-","0,46%"
"22.02.2005","298,95","298,95","298,95","298,95","-","2,88%"
"21.02.2005","290,58","290,65","290,65","290,58","-","0,04%"
"18.02.2005","290,46","290,46","290,46","290,46","-","0,66%"
"17.02.2005","288,55","288,55","288,55","288,55","-","-0,02%"
"16.02.2005","288,61","288,61","288,61","288,61","-","0,43%"
"15.02.2005","287,37","287,37","287,37","287,37","-","0,43%"
"14.02.2005","286,14","286,14","286,14","286,14","-","0,46%"
"11.02.2005","284,84","284,84","284,84","284,84","-","0,08%"
"10.02.2005","284,60","284,60","284,60","284,60","-","2,03%"
"09.02.2005","278,93","278,93","278,93","278,93","-","0,00%"
"08.02.2005","278,93","278,93","278,93","278,93","-","0,19%"
"07.02.2005","278,40","278,40","278,40","278,40","-","-0,46%"
"04.02.2005","279,69","279,69","279,69","279,69","-","0,01%"
"03.02.2005","279,66","279,66","279,66","279,66","-","-0,64%"
"02.02.2005","281,45","281,45","281,45","281,45","-","-0,51%"
"01.02.2005","282,89","282,89","282,89","282,89","-","-0,98%"
"31.01.2005","285,68","285,68","285,68","285,68","-","0,74%"
"28.01.2005","283,59","283,59","283,59","283,59","-","-1,24%"
"27.01.2005","287,14","287,14","287,14","287,14","-","-0,72%"
"26.01.2005","289,23","289,23","289,23","289,23","-","0,02%"
"25.01.2005","289,18","289,18","289,18","289,18","-","0,68%"
"24.01.2005","287,23","287,23","287,23","287,23","-","0,55%"
"21.01.2005","285,65","285,65","285,65","285,65","-","0,91%"
"20.01.2005","283,08","283,08","283,08","283,08","-","-0,39%"
"19.01.2005","284,19","284,19","284,19","284,19","-","-0,04%"
"18.01.2005","284,31","284,31","284,31","284,31","-","-0,09%"
"14.01.2005","284,57","284,57","284,57","284,57","-","-0,14%"
"13.01.2005","284,96","284,96","284,96","284,96","-","1,63%"
"12.01.2005","280,40","280,40","280,40","280,40","-","0,43%"
"11.01.2005","279,21","279,21","279,21","279,21","-","0,42%"
"10.01.2005","278,04","278,04","278,04","278,04","-","0,16%"
"07.01.2005","277,60","277,60","277,60","277,60","-","-0,31%"
"06.01.2005","278,47","278,47","278,47","278,47","-","1,81%"
"05.01.2005","273,52","273,52","273,52","273,52","-","-0,27%"
"04.01.2005","274,26","274,26","274,26","274,26","-","0,12%"
"03.01.2005","273,93","273,93","273,93","273,93","-","-3,52%"
"31.12.2004","283,93","283,93","283,93","283,93","-","1,92%"
"30.12.2004","278,57","278,57","278,57","278,57","-","-0,34%"
"29.12.2004","279,52","279,52","279,52","279,52","-","1,21%"
"28.12.2004","276,19","276,19","276,19","276,19","-","0,48%"
"27.12.2004","274,88","274,88","274,88","274,88","-","-2,38%"
"23.12.2004","281,57","281,57","281,57","281,57","-","0,13%"
"22.12.2004","281,21","281,21","281,21","281,21","-","-1,45%"
"21.12.2004","285,36","285,36","285,36","285,36","-","0,01%"
"20.12.2004","285,33","285,33","285,33","285,33","-","-0,67%"
"17.12.2004","287,25","287,25","287,25","287,25","-","2,47%"
"16.12.2004","280,33","280,33","280,33","280,33","-","-0,50%"
"15.12.2004","281,74","281,74","281,74","281,74","-","2,42%"
"14.12.2004","275,08","275,08","275,08","275,08","-","0,61%"
"13.12.2004","273,42","273,42","273,42","273,42","-","1,20%"
"10.12.2004","270,18","270,18","270,18","270,18","-","-1,48%"
"09.12.2004","274,25","274,25","274,25","274,25","-","0,40%"
"08.12.2004","273,16","273,16","273,16","273,16","-","0,06%"
"07.12.2004","273,00","273,00","273,00","273,00","-","-1,77%"
"06.12.2004","277,91","277,91","277,91","277,91","-","0,48%"
"03.12.2004","276,58","276,58","276,58","276,58","-","-0,28%"
"02.12.2004","277,37","277,37","277,37","277,37","-","-2,64%"
"01.12.2004","284,90","284,90","284,90","284,90","-","-2,50%"
"30.11.2004","292,21","292,21","292,21","292,21","-","-0,74%"
"29.11.2004","294,40","294,40","294,40","294,40","-","1,11%"
"26.11.2004","291,17","291,76","291,92","291,12","-","-0,20%"
"25.11.2004","291,76","291,76","291,76","291,76","-","-1,02%"
"24.11.2004","294,78","294,78","294,78","294,78","-","1,29%"
"23.11.2004","291,02","291,02","291,02","291,02","-","0,59%"
"22.11.2004","289,31","289,31","289,31","289,31","-","-0,40%"
"19.11.2004","290,48","290,48","290,48","290,48","-","1,38%"
"18.11.2004","286,53","286,53","286,53","286,53","-","-0,60%"
"17.11.2004","288,26","288,26","288,26","288,26","-","1,52%"
"16.11.2004","283,95","283,95","283,95","283,95","-","-1,06%"
"15.11.2004","287,00","287,00","287,00","287,00","-","0,77%"
"12.11.2004","284,81","284,81","284,81","284,81","-","-0,08%"
"11.11.2004","285,04","285,04","285,04","285,04","-","-0,92%"
"10.11.2004","287,70","287,70","287,70","287,70","-","1,25%"
"09.11.2004","284,16","284,16","284,16","284,16","-","-1,06%"
"08.11.2004","287,20","287,20","287,20","287,20","-","0,02%"
"05.11.2004","287,13","287,13","287,13","287,13","-","0,68%"
"04.11.2004","285,18","285,18","285,18","285,18","-","-1,25%"
"03.11.2004","288,79","288,79","288,79","288,79","-","1,02%"
"02.11.2004","285,86","285,86","285,86","285,86","-","-0,30%"
"01.11.2004","286,71","286,71","286,71","286,71","-","-1,79%"
"29.10.2004","291,94","291,94","291,94","291,94","-","0,61%"
"28.10.2004","290,18","290,18","290,18","290,18","-","-1,44%"
"27.10.2004","294,43","294,43","294,43","294,43","-","-2,06%"
"26.10.2004","300,61","300,61","300,61","300,61","-","0,93%"
"25.10.2004","297,83","297,83","297,83","297,83","-","-0,50%"
"22.10.2004","299,32","299,32","299,32","299,32","-","0,50%"
"21.10.2004","297,83","297,83","297,83","297,83","-","0,05%"
"20.10.2004","297,68","297,68","297,68","297,68","-","1,33%"
"19.10.2004","293,77","293,77","293,77","293,77","-","0,61%"
"18.10.2004","291,99","291,99","291,99","291,99","-","-1,19%"
"15.10.2004","295,50","295,50","295,50","295,50","-","0,24%"
"14.10.2004","294,78","294,78","294,78","294,78","-","0,89%"
"13.10.2004","292,18","292,18","292,18","292,18","-","-0,51%"
"12.10.2004","293,69","293,69","293,69","293,69","-","-1,78%"
"11.10.2004","299,02","299,02","299,02","299,02","-","0,19%"
"08.10.2004","298,44","298,44","298,44","298,44","-","1,01%"
"07.10.2004","295,45","295,45","295,45","295,45","-","0,45%"
"06.10.2004","294,12","294,12","294,12","294,12","-","0,81%"
"05.10.2004","291,75","291,75","291,75","291,75","-","1,56%"
"04.10.2004","287,27","287,27","287,27","287,27","-","-0,86%"
"01.10.2004","289,76","289,76","289,76","289,76","-","0,24%"
"30.09.2004","289,08","289,08","289,08","289,08","-","0,18%"
"29.09.2004","288,55","288,55","288,55","288,55","-","0,65%"
"28.09.2004","286,70","286,70","286,70","286,70","-","0,19%"
"27.09.2004","286,17","286,17","286,17","286,17","-","1,14%"
"24.09.2004","282,94","282,94","282,94","282,94","-","-0,63%"
"23.09.2004","284,72","284,72","284,72","284,72","-","0,02%"
"22.09.2004","284,67","284,67","284,67","284,67","-","1,62%"
"21.09.2004","280,12","280,12","280,12","280,12","-","1,65%"
"20.09.2004","275,58","275,58","275,58","275,58","-","0,41%"
"17.09.2004","274,46","274,46","274,46","274,46","-","1,43%"
"16.09.2004","270,58","270,58","270,58","270,58","-","-0,02%"
"15.09.2004","270,64","270,64","270,64","270,64","-","-0,80%"
"14.09.2004","272,83","272,83","272,83","272,83","-","0,36%"
"13.09.2004","271,86","271,86","271,86","271,86","-","1,33%"
"10.09.2004","268,29","268,29","268,29","268,29","-","-1,45%"
"09.09.2004","272,25","272,25","272,25","272,25","-","1,61%"
"08.09.2004","267,94","267,94","267,94","267,94","-","-0,25%"
"07.09.2004","268,60","268,60","268,60","268,60","-","-0,99%"
"03.09.2004","271,29","271,29","271,29","271,29","-","-1,29%"
"02.09.2004","274,84","274,84","274,84","274,84","-","-0,57%"
"01.09.2004","276,41","276,41","276,41","276,41","-","1,43%"
"31.08.2004","272,52","272,52","272,52","272,52","-","0,40%"
"30.08.2004","271,43","271,43","271,43","271,43","-","0,29%"
"27.08.2004","270,65","270,65","270,65","270,65","-","-0,40%"
"26.08.2004","271,74","271,74","271,74","271,74","-","-0,61%"
"25.08.2004","273,41","273,41","273,41","273,41","-","-1,69%"
"24.08.2004","278,10","278,10","278,10","278,10","-","-1,13%"
"23.08.2004","281,28","281,28","281,28","281,28","-","-0,31%"
"20.08.2004","282,15","282,15","282,15","282,15","-","-0,46%"
"19.08.2004","283,45","283,45","283,45","283,45","-","1,65%"
"18.08.2004","278,86","278,86","278,86","278,86","-","0,05%"
"17.08.2004","278,73","278,73","278,73","278,73","-","0,92%"
"16.08.2004","276,18","276,18","276,18","276,18","-","-0,41%"
"13.08.2004","277,32","277,32","277,32","277,32","-","1,37%"
"12.08.2004","273,57","273,57","273,57","273,57","-","0,48%"
"11.08.2004","272,25","272,25","272,25","272,25","-","-0,55%"
"10.08.2004","273,76","273,76","273,76","273,76","-","-0,22%"
"09.08.2004","274,35","274,35","274,35","274,35","-","0,79%"
"06.08.2004","272,21","272,21","272,21","272,21","-","-0,56%"
"05.08.2004","273,73","273,73","273,73","273,73","-","1,42%"
"04.08.2004","269,91","269,91","269,91","269,91","-","-1,60%"
"03.08.2004","274,30","274,30","274,30","274,30","-","0,44%"
"02.08.2004","273,11","273,11","273,11","273,11","-","-0,09%"
"30.07.2004","273,36","273,36","273,36","273,36","-","0,58%"
"29.07.2004","271,78","271,78","271,78","271,78","-","-0,08%"
"28.07.2004","272,00","272,00","272,00","272,00","-","1,30%"
"27.07.2004","268,51","268,51","268,51","268,51","-","-0,07%"
"26.07.2004","268,69","268,69","268,69","268,69","-","-0,85%"
"23.07.2004","271,00","271,00","271,00","271,00","-","-0,04%"
"22.07.2004","271,10","271,10","271,10","271,10","-","0,74%"
"21.07.2004","269,11","269,11","269,11","269,11","-","-0,62%"
"20.07.2004","270,79","270,79","270,79","270,79","-","-0,99%"
"19.07.2004","273,50","273,50","273,50","273,50","-","0,26%"
"16.07.2004","272,79","272,79","272,79","272,79","-","0,13%"
"15.07.2004","272,43","272,43","272,43","272,43","-","-0,47%"
"14.07.2004","273,71","273,71","273,71","273,71","-","2,11%"
"13.07.2004","268,05","268,05","268,05","268,05","-","-0,45%"
"12.07.2004","269,27","269,27","269,27","269,27","-","-0,82%"
"09.07.2004","271,50","271,50","271,50","271,50","-","-0,28%"
"08.07.2004","272,25","272,25","272,25","272,25","-","0,64%"
"07.07.2004","270,52","270,52","270,52","270,52","-","0,41%"
"06.07.2004","269,41","269,41","269,41","269,41","-","1,43%"
"02.07.2004","265,62","265,62","265,62","265,62","-","-0,54%"
"01.07.2004","267,06","267,06","267,06","267,06","-","1,70%"
"30.06.2004","262,60","262,60","262,60","262,60","-","0,79%"
"29.06.2004","260,55","260,55","260,55","260,55","-","-0,78%"
"28.06.2004","262,59","262,59","262,59","262,59","-","-2,15%"
"25.06.2004","268,35","268,35","268,35","268,35","-","-0,45%"
"24.06.2004","269,57","269,57","269,57","269,57","-","1,06%"
"23.06.2004","266,73","266,73","266,73","266,73","-","0,30%"
"22.06.2004","265,93","265,93","265,93","265,93","-","0,02%"
"21.06.2004","265,89","265,89","265,89","265,89","-","-1,06%"
"18.06.2004","268,74","268,74","268,74","268,74","-","-0,14%"
"17.06.2004","269,13","269,13","269,13","269,13","-","1,57%"
"16.06.2004","264,98","264,98","264,98","264,98","-","0,73%"
"15.06.2004","263,07","263,07","263,07","263,07","-","-0,52%"
"14.06.2004","264,44","264,44","264,44","264,44","-","-1,13%"
"10.06.2004","267,47","267,47","267,47","267,47","-","0,37%"
"09.06.2004","266,49","266,49","266,49","266,49","-","-0,05%"
"08.06.2004","266,61","266,61","266,61","266,61","-","-1,63%"
"07.06.2004","271,03","271,03","271,03","271,03","-","0,22%"
"04.06.2004","270,44","270,44","270,44","270,44","-","-0,68%"
"03.06.2004","272,28","272,28","272,28","272,28","-","-1,35%"
"02.06.2004","276,00","276,00","276,00","276,00","-","-2,83%"
"01.06.2004","284,03","284,03","284,03","284,03","-","2,60%"
"28.05.2004","276,84","276,84","276,84","276,84","-","1,00%"
"27.05.2004","274,11","274,11","274,11","274,11","-","-0,88%"
"26.05.2004","276,54","276,54","276,54","276,54","-","-0,26%"
"25.05.2004","277,26","277,26","277,26","277,26","-","-0,11%"
"24.05.2004","277,56","277,56","277,56","277,56","-","2,43%"
"21.05.2004","270,98","270,98","270,98","270,98","-","-0,36%"
"20.05.2004","271,97","271,97","271,97","271,97","-","-1,11%"
"19.05.2004","275,01","275,01","275,01","275,01","-","2,26%"
"18.05.2004","268,94","268,94","268,94","268,94","-","-0,90%"
"17.05.2004","271,38","271,38","271,38","271,38","-","-0,45%"
"14.05.2004","272,61","272,61","272,61","272,61","-","-0,26%"
"13.05.2004","273,32","273,32","273,32","273,32","-","0,23%"
"12.05.2004","272,70","272,70","272,70","272,70","-","0,32%"
"11.05.2004","271,84","271,84","271,84","271,84","-","1,32%"
"10.05.2004","268,31","268,31","268,31","268,31","-","-1,78%"
"07.05.2004","273,17","273,17","273,17","273,17","-","0,32%"
"06.05.2004","272,31","272,31","272,31","272,31","-","-0,56%"
"05.05.2004","273,84","273,84","273,84","273,84","-","0,32%"
"04.05.2004","272,96","272,96","272,96","272,96","-","1,26%"
"03.05.2004","269,57","269,57","269,57","269,57","-","1,48%"
"30.04.2004","265,63","265,63","265,63","265,63","-","0,09%"
"29.04.2004","265,38","265,38","265,38","265,38","-","0,48%"
"28.04.2004","264,10","264,10","264,10","264,10","-","-1,16%"
"27.04.2004","267,20","267,20","267,20","267,20","-","1,25%"
"26.04.2004","263,90","263,90","263,90","263,90","-","0,87%"
"23.04.2004","261,62","261,62","261,62","261,62","-","-0,01%"
"22.04.2004","261,64","261,64","261,64","261,64","-","1,05%"
"21.04.2004","258,93","258,93","258,93","258,93","-","-2,10%"
"20.04.2004","264,49","264,49","264,49","264,49","-","-0,71%"
"19.04.2004","266,37","266,37","266,37","266,37","-","-0,30%"
"16.04.2004","267,17","267,17","267,17","267,17","-","0,10%"
"15.04.2004","266,90","266,90","266,90","266,90","-","-0,11%"
"14.04.2004","267,19","267,19","267,19","267,19","-","0,59%"
"13.04.2004","265,63","265,63","265,63","265,63","-","-1,69%"
"12.04.2004","270,19","270,19","270,19","270,19","-","0,09%"
"08.04.2004","269,96","269,96","269,96","269,96","-","0,87%"
"07.04.2004","267,63","267,63","267,63","267,63","-","1,34%"
"06.04.2004","264,10","264,10","264,10","264,10","-","0,79%"
"05.04.2004","262,02","262,02","262,02","262,02","-","-0,67%"
"02.04.2004","263,79","263,79","263,79","263,79","-","-0,01%"
"01.04.2004","263,82","263,82","263,82","263,82","-","-1,42%"
"31.03.2004","267,63","267,63","267,63","267,63","-","0,18%"
"30.03.2004","267,14","267,14","267,14","267,14","-","1,79%"
"29.03.2004","262,44","262,44","262,44","262,44","-","-0,24%"
"26.03.2004","263,07","263,07","263,07","263,07","-","0,21%"
"25.03.2004","262,52","262,52","262,52","262,52","-","-2,30%"
"24.03.2004","268,70","268,70","268,70","268,70","-","-0,72%"
"23.03.2004","270,66","270,66","270,66","270,66","-","0,04%"
"22.03.2004","270,56","270,56","270,56","270,56","-","-0,07%"
"19.03.2004","270,75","270,75","270,75","270,75","-","0,07%"
"18.03.2004","270,55","270,55","270,55","270,55","-","0,27%"
"17.03.2004","269,81","269,81","269,81","269,81","-","0,75%"
"16.03.2004","267,79","267,79","267,79","267,79","-","0,57%"
"15.03.2004","266,27","266,27","266,27","266,27","-","2,05%"
"12.03.2004","260,93","260,93","260,93","260,93","-","-0,89%"
"11.03.2004","263,26","263,26","263,26","263,26","-","2,13%"
"10.03.2004","257,78","257,78","257,78","257,78","-","-0,26%"
"09.03.2004","258,46","258,46","258,46","258,46","-","-0,32%"
"08.03.2004","259,29","259,29","259,29","259,29","-","-1,43%"
"05.03.2004","263,04","263,04","263,04","263,04","-","1,00%"
"04.03.2004","260,44","260,44","260,44","260,44","-","0,82%"
"03.03.2004","258,33","258,33","258,33","258,33","-","-1,98%"
"02.03.2004","263,56","263,56","263,56","263,56","-","-1,23%"
"01.03.2004","266,85","266,85","266,85","266,85","-","1,35%"
"27.02.2004","263,29","263,29","263,29","263,29","-","0,67%"
"26.02.2004","261,55","261,55","261,55","261,55","-","1,02%"
"25.02.2004","258,92","258,92","258,92","258,92","-","1,19%"
"24.02.2004","255,88","255,88","255,88","255,88","-","1,27%"
"23.02.2004","252,67","252,67","252,67","252,67","-","0,28%"
"20.02.2004","251,96","251,96","251,96","251,96","-","-0,80%"
"19.02.2004","254,00","254,00","254,00","254,00","-","0,22%"
"18.02.2004","253,43","253,43","253,43","253,43","-","-0,77%"
"17.02.2004","255,39","255,39","255,39","255,39","-","1,28%"
"13.02.2004","252,17","252,17","252,17","252,17","-","0,67%"
"12.02.2004","250,48","250,48","250,48","250,48","-","0,67%"
"11.02.2004","248,81","248,81","248,81","248,81","-","0,52%"
"10.02.2004","247,52","247,52","247,52","247,52","-","0,78%"
"09.02.2004","245,61","245,61","245,61","245,61","-","0,40%"
"06.02.2004","244,62","244,62","244,62","244,62","-","-0,31%"
"05.02.2004","245,37","245,37","245,37","245,37","-","0,41%"
"04.02.2004","244,38","244,38","244,38","244,38","-","-1,14%"
"03.02.2004","247,21","247,21","247,21","247,21","-","-0,23%"
"02.02.2004","247,78","247,78","247,78","247,78","-","1,12%"
"30.01.2004","245,03","245,03","245,03","245,03","-","0,59%"
"29.01.2004","243,59","243,59","243,59","243,59","-","-1,50%"
"28.01.2004","247,30","247,30","247,30","247,30","-","-0,93%"
"27.01.2004","249,61","249,61","249,61","249,61","-","-0,53%"
"26.01.2004","250,94","250,94","250,94","250,94","-","-0,76%"
"23.01.2004","252,86","252,86","252,86","252,86","-","-0,38%"
"22.01.2004","253,83","253,83","253,83","253,83","-","0,26%"
"21.01.2004","253,16","253,16","253,16","253,16","-","-0,16%"
"20.01.2004","253,56","253,56","253,56","253,56","-","1,74%"
"16.01.2004","249,22","249,22","249,22","249,22","-","2,13%"
"15.01.2004","244,03","244,03","244,03","244,03","-","-2,21%"
"14.01.2004","249,55","249,55","249,55","249,55","-","-0,28%"
"13.01.2004","250,26","250,26","250,26","250,26","-","-0,92%"
"12.01.2004","252,59","252,59","252,59","252,59","-","0,43%"
"09.01.2004","251,50","251,50","251,50","251,50","-","0,94%"
"08.01.2004","249,17","249,17","249,17","249,17","-","1,03%"
"07.01.2004","246,63","246,63","246,63","246,63","-","-0,23%"
